0.441298208553532	0.342797513561424	0.107625147209073	0.0945576689451394	0.262981537085737	0.274822318243957	0.605972461088714	0.455888050400031	0.224152494565767	0.064846886296776	0.0584048391818068	0	0.0280737708980634	0.0104749160278736	0.00968084222720368	0.00289620415318709
0.0727196752654722	0.445168301474725	0.310223628552717	0.163259521977531	0.0386140784324443	0.182485264921155	0.39425291266973	0.394504397737054	0.414942823581782	0.121563682686875	0.0970536386931746	0.0262299994346969	0.00414986820361521	0.00864519553463941	0.00563353949018463	0.000739748187408816
0.0242007634563867	0.167163654656354	0.600622837003893	0.38562414747184	0.0267164710584128	0.0404421232144363	0.0742061134037526	0.275135206881794	0.656653316921179	0.210306484166873	0.10951559781287	0.0176472305718541	0	0.0215956572902122	0.00959257608760594	0.00349634541018687
0.0147328465546518	0.0726928103245321	0.170452936653875	0.510944115699401	0.170179047720997	0.0258519979569352	0.0149427049963136	0.274857218457454	0.431561245905175	0.281430237814073	0.119269303313036	0.0472322041606103	0.0205267464102314	0.00809119041291572	0.00516231472725753	0.000350896563777805
0.0675575034627637	0.0271665325219902	0.0377928689268243	0.165803148929328	0.965391667159047	0.218378875790956	0.0473116038774685	0.017848038110724	0.168551046263758	0.29955762117126	0.18768425181959	0.0602087362834395	0.0169784353889743	0.00200137641291869	0.00124403699136053	0.00709062285037279
0.231391105771458	0.0831661590162855	0.0269086169690622	0.0652018280830354	0.223836662703391	0.414978861001304	0.117139800198626	0.0216765128204638	0.008421772952203	0.14347153663913	0.187093617615484	0.0868091789884997	0.0241497635794378	0.0104888135727929	0.000961553038042946	0.0110197266556953
0.345236049430541	0.230249512333289	0.0638280750870371	0.00330182346359173	0.0249495068784486	0.129711962915781	0.458173659445038	0.202437134197619	0.050686702367097	0.000978262540755178	0.0896990575579446	0.0310859244607369	0.0457488599695642	0.0123407729086904	0.00946506076917084	0.0026433279145535
0.143980498236167	0.18881648296854	0.232656307430871	0.238770917143369	0.0195131024442375	0.0152429258711236	0.157152484819223	0.677110565737006	0.185830342533705	0.0157777396188782	0.011381187869672	0.00600682472939266	0.0209614664099581	0.0181062969376657	0.0142873417211584	0.00167924772146862
0.0798138547506372	0.269828097389146	0.408636510373842	0.444662692698309	0.0999332415206831	0.00558428865472149	0.0230020662882307	0.0869460274109671	0.681608674270024	0.142878658446224	0.0363416717790242	0.000849264893979638	0.011694500690868	0.0301394147243933	0.0023633601702242	0.00000000000000000000000608197417011727
0.0240841315353805	0.0274489671431412	0.126112396048986	0.411053675155247	0.269426321181582	0.0526793984919365	0.00679208209819288	0.0242353090097339	0.12234828947008	0.414727114861746	0.164024745801785	0.0156798683933786	0.0109735014130378	0.00479209212801248	0.00216999185495544	0.00474829516621506
0.0227132809139456	0.0522924960586241	0.114914164567135	0.166810324762011	0.205644365301287	0.134825926230578	0.0616659329998595	0.0241999194338902	0.0968667417302211	0.15609976757779	0.502898867965522	0.105133533758341	0.0131435672279066	0.00705567415764806	0	0.00325820595961043
0	0.0110334509117956	0.00993254746967322	0.0418510047707786	0.101658234891866	0.131470336094647	0.0508814615175154	0.0233163510062472	0.0024425527021413	0.0451760699544613	0.151427284213991	0.474224827084502	0.142606530923455	0.0362126793708062	0.000635489352523574	0.00147467668848166
0.00417986527001111	0.0050638202557857	0	0.0474279047234487	0.0471842620899681	0.0442843578027797	0.0708741256343681	0.0832883235474936	0.03206479962458	0.0344980721845401	0.0488736663765749	0.204914177092321	0.5421179219066	0.165890632158304	0.00000000000193927467874437	0.0040502432905588
0.00401133681923484	0.0133653310429147	0.0436655363380616	0.00979189992395427	0.0115209581637162	0.0220755165450551	0.0346740786484603	0.112528110407348	0.15483006565537	0.0477420899854671	0.0132235020117688	0.031864867426902	0.125691559119692	0.612880033965605	0.118899339955283	0.00759821925870426
0.000000000000000000000000000000000000000000000000000000000000000000000000804668593899513	0.0419047195479959	0.0000000000000000000000000315602670440588	0.0352378094043756	0.000000000000000000000000000000112042704187891	0.00806747266344525	0.0958827938203969	0.209258560831597	0.0424218564292628	0.0812397133924053	0	0.0138343131698007	0.0295749805628814	0.284937334091138	0.527195550584162	0.0789827794919107
0.0291854068589653	0.0434033150040243	0.0213548866874932	0.0142891666264244	0.00000000000000000000111080880507758	0.0219816715591079	0.0885754632333748	0.0284235439622309	0.118212429878142	0.000000000000000000000992171751858839	0.213657745482967	0.0575678552028123	0.0289992175904978	0.186966166520213	0.0284251619545386	0.259683632066733
